Rel_Time,System_Time,S6_EMG_1,S6_ACC_X,S6_ACC_Y,S6_ACC_Z,S6_GYRO_X,S6_GYRO_Y,S6_GYRO_Z
0.000000,18:03:29.324,1.255009,-0.061401,-0.206604,1.008057,19.404581,-0.404580,4.244275
0.000794,18:03:29.324,1.727337,-0.061401,-0.206604,1.008057,19.404581,-0.404580,4.244275
0.001588,18:03:29.325,2.525628,-0.061401,-0.206604,1.008057,19.404581,-0.404580,4.244275
0.002382,18:03:29.326,3.632761,-0.061401,-0.206604,1.008057,19.404581,-0.404580,4.244275
0.003176,18:03:29.327,5.040009,-0.061401,-0.206604,1.008057,19.404581,-0.404580,4.244275
0.003971,18:03:29.328,5.499916,-0.061401,-0.206604,1.008057,19.404581,-0.404580,4.244275
0.004765,18:03:29.328,5.499916,-0.061401,-0.206604,1.008057,19.404581,-0.404580,4.244275
0.005559,18:03:29.329,5.499916,-0.061401,-0.206604,1.008057,19.404581,-0.404580,4.244275
0.006353,18:03:29.330,5.499916,-0.061401,-0.206604,1.008057,19.404581,-0.404580,4.244275
0.007147,18:03:29.331,5.499916,-0.044189,-0.142822,0.991638,31.534351,-2.786260,3.839695
0.007941,18:03:29.331,5.499916,-0.044189,-0.142822,0.991638,31.534351,-2.786260,3.839695
0.008735,18:03:29.332,5.499916,-0.044189,-0.142822,0.991638,31.534351,-2.786260,3.839695
0.009529,18:03:29.333,5.499916,-0.044189,-0.142822,0.991638,31.534351,-2.786260,3.839695
0.010324,18:03:29.334,5.499916,-0.044189,-0.142822,0.991638,31.534351,-2.786260,3.839695
0.011118,18:03:29.335,5.499916,-0.044189,-0.142822,0.991638,31.534351,-2.786260,3.839695
0.011912,18:03:29.335,5.499916,-0.044189,-0.142822,0.991638,31.534351,-2.786260,3.839695
0.012706,18:03:29.336,5.499916,-0.044189,-0.142822,0.991638,31.534351,-2.786260,3.839695
0.013500,18:03:29.337,5.499916,-0.042419,-0.086304,0.981445,43.053436,-5.229008,0.435115
0.014294,18:03:29.338,5.499916,-0.042419,-0.086304,0.981445,43.053436,-5.229008,0.435115
0.015088,18:03:29.339,5.499916,-0.042419,-0.086304,0.981445,43.053436,-5.229008,0.435115
0.015882,18:03:29.339,5.499916,-0.042419,-0.086304,0.981445,43.053436,-5.229008,0.435115
0.016676,18:03:29.340,5.085664,-0.042419,-0.086304,0.981445,43.053436,-5.229008,0.435115
0.017471,18:03:29.341,5.499916,-0.042419,-0.086304,0.981445,43.053436,-5.229008,0.435115
0.018265,18:03:29.342,5.499916,-0.042419,-0.086304,0.981445,43.053436,-5.229008,0.435115
0.019059,18:03:29.343,5.499916,-0.042419,-0.086304,0.981445,43.053436,-5.229008,0.435115
0.019853,18:03:29.343,3.564950,-0.042419,-0.086304,0.981445,43.053436,-5.229008,0.435115
0.020647,18:03:29.344,5.144747,-0.047424,-0.037109,0.951111,48.877861,-8.083969,-3.801527
0.021441,18:03:29.345,4.915129,-0.047424,-0.037109,0.951111,48.877861,-8.083969,-3.801527
0.022235,18:03:29.346,4.978912,-0.047424,-0.037109,0.951111,48.877861,-8.083969,-3.801527
0.023029,18:03:29.347,5.475074,-0.047424,-0.037109,0.951111,48.877861,-8.083969,-3.801527
0.023824,18:03:29.347,5.499916,-0.047424,-0.037109,0.951111,48.877861,-8.083969,-3.801527
0.024618,18:03:29.348,5.499916,-0.047424,-0.037109,0.951111,48.877861,-8.083969,-3.801527
0.025412,18:03:29.349,5.499916,-0.047424,-0.037109,0.951111,48.877861,-8.083969,-3.801527
0.026206,18:03:29.350,5.499916,-0.047424,-0.037109,0.951111,48.877861,-8.083969,-3.801527
0.027000,18:03:29.351,5.499916,-0.060364,-0.005615,0.904968,43.633587,-11.480916,-5.793893
0.027794,18:03:29.351,5.499916,-0.060364,-0.005615,0.904968,43.633587,-11.480916,-5.793893
0.028588,18:03:29.352,5.499916,-0.060364,-0.005615,0.904968,43.633587,-11.480916,-5.793893
0.029382,18:03:29.353,5.499916,-0.060364,-0.005615,0.904968,43.633587,-11.480916,-5.793893
0.030176,18:03:29.354,5.499916,-0.060364,-0.005615,0.904968,43.633587,-11.480916,-5.793893
0.030971,18:03:29.355,5.499916,-0.060364,-0.005615,0.904968,43.633587,-11.480916,-5.793893
0.031765,18:03:29.355,5.499916,-0.060364,-0.005615,0.904968,43.633587,-11.480916,-5.793893
0.032559,18:03:29.356,5.499916,-0.060364,-0.005615,0.904968,43.633587,-11.480916,-5.793893
0.033353,18:03:29.357,5.499916,-0.060364,-0.005615,0.904968,43.633587,-11.480916,-5.793893
0.034147,18:03:29.358,5.499916,-0.064697,0.007507,0.861572,27.129770,-10.916031,-4.221374
0.034941,18:03:29.358,5.499916,-0.064697,0.007507,0.861572,27.129770,-10.916031,-4.221374
0.035735,18:03:29.359,5.499916,-0.064697,0.007507,0.861572,27.129770,-10.916031,-4.221374
0.036529,18:03:29.360,5.499916,-0.064697,0.007507,0.861572,27.129770,-10.916031,-4.221374
0.037324,18:03:29.361,5.499916,-0.064697,0.007507,0.861572,27.129770,-10.916031,-4.221374
0.038118,18:03:29.362,5.499916,-0.064697,0.007507,0.861572,27.129770,-10.916031,-4.221374
0.038912,18:03:29.362,5.499916,-0.064697,0.007507,0.861572,27.129770,-10.916031,-4.221374
0.039706,18:03:29.363,5.499916,-0.064697,0.007507,0.861572,27.129770,-10.916031,-4.221374
0.040500,18:03:29.364,5.499916,-0.064697,0.007507,0.861572,27.129770,-10.916031,-4.221374
0.041294,18:03:29.365,5.499916,-0.057983,0.006409,0.837280,3.450382,-5.297710,0.702290
0.042088,18:03:29.366,3.387030,-0.057983,0.006409,0.837280,3.450382,-5.297710,0.702290
0.042882,18:03:29.366,5.499916,-0.057983,0.006409,0.837280,3.450382,-5.297710,0.702290
0.043676,18:03:29.367,5.499916,-0.057983,0.006409,0.837280,3.450382,-5.297710,0.702290
0.044471,18:03:29.368,5.499916,-0.057983,0.006409,0.837280,3.450382,-5.297710,0.702290
0.045265,18:03:29.369,5.499916,-0.057983,0.006409,0.837280,3.450382,-5.297710,0.702290
0.046059,18:03:29.370,5.499916,-0.057983,0.006409,0.837280,3.450382,-5.297710,0.702290
0.046853,18:03:29.370,5.499916,-0.057983,0.006409,0.837280,3.450382,-5.297710,0.702290
0.047647,18:03:29.371,5.499916,-0.043518,-0.009277,0.858582,-22.442749,2.732824,5.694656
0.048441,18:03:29.372,5.499916,-0.043518,-0.009277,0.858582,-22.442749,2.732824,5.694656
0.049235,18:03:29.373,5.499916,-0.043518,-0.009277,0.858582,-22.442749,2.732824,5.694656
0.050029,18:03:29.374,5.499916,-0.043518,-0.009277,0.858582,-22.442749,2.732824,5.694656
0.050824,18:03:29.374,5.499916,-0.043518,-0.009277,0.858582,-22.442749,2.732824,5.694656
0.051618,18:03:29.375,5.499916,-0.043518,-0.009277,0.858582,-22.442749,2.732824,5.694656
0.052412,18:03:29.376,-0.518486,-0.043518,-0.009277,0.858582,-22.442749,2.732824,5.694656
0.053206,18:03:29.377,0.784024,-0.043518,-0.009277,0.858582,-22.442749,2.732824,5.694656
0.054000,18:03:29.378,0.310018,-0.026428,-0.050537,0.904846,-43.511452,11.305344,8.648855
0.054794,18:03:29.378,-0.440101,-0.026428,-0.050537,0.904846,-43.511452,11.305344,8.648855
0.055588,18:03:29.379,-0.935088,-0.026428,-0.050537,0.904846,-43.511452,11.305344,8.648855
0.056382,18:03:29.380,-1.444343,-0.026428,-0.050537,0.904846,-43.511452,11.305344,8.648855
0.057176,18:03:29.381,-1.743786,-0.026428,-0.050537,0.904846,-43.511452,11.305344,8.648855
0.057971,18:03:29.382,-1.857252,-0.026428,-0.050537,0.904846,-43.511452,11.305344,8.648855
0.058765,18:03:29.382,-1.968704,-0.026428,-0.050537,0.904846,-43.511452,11.305344,8.648855
0.059559,18:03:29.383,-2.200671,-0.026428,-0.050537,0.904846,-43.511452,11.305344,8.648855
0.060353,18:03:29.384,-2.446067,-0.026428,-0.050537,0.904846,-43.511452,11.305344,8.648855
0.061147,18:03:29.385,-2.560204,-0.022827,-0.077820,0.923096,-57.580154,19.916031,9.427481
0.061941,18:03:29.385,-2.490043,-0.022827,-0.077820,0.923096,-57.580154,19.916031,9.427481
0.062735,18:03:29.386,-2.239109,-0.022827,-0.077820,0.923096,-57.580154,19.916031,9.427481
0.063529,18:03:29.387,-1.754864,-0.022827,-0.077820,0.923096,-57.580154,19.916031,9.427481
0.064324,18:03:29.388,-1.177798,-0.022827,-0.077820,0.923096,-57.580154,19.916031,9.427481
0.065118,18:03:29.389,-0.642023,-0.022827,-0.077820,0.923096,-57.580154,19.916031,9.427481
0.065912,18:03:29.389,-0.114977,-0.022827,-0.077820,0.923096,-57.580154,19.916031,9.427481
0.066706,18:03:29.390,0.196551,-0.022827,-0.077820,0.923096,-57.580154,19.916031,9.427481
0.067500,18:03:29.391,0.149218,-0.022827,-0.077820,0.923096,-57.580154,19.916031,9.427481
0.068294,18:03:29.392,-0.077211,-0.030396,-0.144104,0.953247,-64.870232,24.229008,9.175572
0.069088,18:03:29.393,-0.344091,-0.030396,-0.144104,0.953247,-64.870232,24.229008,9.175572
0.069882,18:03:29.393,-0.609125,-0.030396,-0.144104,0.953247,-64.870232,24.229008,9.175572
0.070676,18:03:29.394,-0.936431,-0.030396,-0.144104,0.953247,-64.870232,24.229008,9.175572
0.071471,18:03:29.395,-1.482612,-0.030396,-0.144104,0.953247,-64.870232,24.229008,9.175572
0.072265,18:03:29.396,-2.135714,-0.030396,-0.144104,0.953247,-64.870232,24.229008,9.175572
0.073059,18:03:29.397,-2.813825,-0.030396,-0.144104,0.953247,-64.870232,24.229008,9.175572
0.073853,18:03:29.397,-3.591806,-0.030396,-0.144104,0.953247,-64.870232,24.229008,9.175572
0.074647,18:03:29.398,-3.591806,-0.049500,-0.206543,0.976929,-65.236641,23.564886,8.702291
0.075441,18:03:29.399,-5.247974,-0.049500,-0.206543,0.976929,-65.236641,23.564886,8.702291
0.076235,18:03:29.400,-5.492866,-0.049500,-0.206543,0.976929,-65.236641,23.564886,8.702291
0.077029,18:03:29.401,-5.494209,-0.049500,-0.206543,0.976929,-65.236641,23.564886,8.702291
0.077824,18:03:29.401,-5.494209,-0.049500,-0.206543,0.976929,-65.236641,23.564886,8.702291
0.078618,18:03:29.402,-5.494713,-0.049500,-0.206543,0.976929,-65.236641,23.564886,8.702291
0.079412,18:03:29.403,-5.494881,-0.049500,-0.206543,0.976929,-65.236641,23.564886,8.702291
0.080206,18:03:29.404,-5.495048,-0.049500,-0.206543,0.976929,-65.236641,23.564886,8.702291
0.081000,18:03:29.405,-5.494881,-0.049500,-0.206543,0.976929,-65.236641,23.564886,8.702291
0.081794,18:03:29.405,-5.494881,-0.059387,-0.253906,1.002136,-57.618320,20.099237,7.106870
0.082588,18:03:29.406,-5.495048,-0.059387,-0.253906,1.002136,-57.618320,20.099237,7.106870
0.083382,18:03:29.407,-5.495048,-0.059387,-0.253906,1.002136,-57.618320,20.099237,7.106870
0.084176,18:03:29.408,-5.495048,-0.059387,-0.253906,1.002136,-57.618320,20.099237,7.106870
0.084971,18:03:29.409,-5.495048,-0.059387,-0.253906,1.002136,-57.618320,20.099237,7.106870
0.085765,18:03:29.409,-5.495048,-0.059387,-0.253906,1.002136,-57.618320,20.099237,7.106870
0.086559,18:03:29.410,-5.494881,-0.059387,-0.253906,1.002136,-57.618320,20.099237,7.106870
0.087353,18:03:29.411,-5.429084,-0.059387,-0.253906,1.002136,-57.618320,20.099237,7.106870
0.088147,18:03:29.412,-5.422370,-0.066223,-0.275269,1.014282,-39.473282,17.305344,4.694656
0.088941,18:03:29.412,-5.461646,-0.066223,-0.275269,1.014282,-39.473282,17.305344,4.694656
0.089735,18:03:29.413,-5.485817,-0.066223,-0.275269,1.014282,-39.473282,17.305344,4.694656
0.090529,18:03:29.414,-5.495048,-0.066223,-0.275269,1.014282,-39.473282,17.305344,4.694656
0.091324,18:03:29.415,-5.495048,-0.066223,-0.275269,1.014282,-39.473282,17.305344,4.694656
0.092118,18:03:29.416,-5.495048,-0.066223,-0.275269,1.014282,-39.473282,17.305344,4.694656
0.092912,18:03:29.416,-5.495048,-0.066223,-0.275269,1.014282,-39.473282,17.305344,4.694656
0.093706,18:03:29.417,-5.495048,-0.066223,-0.275269,1.014282,-39.473282,17.305344,4.694656
0.094500,18:03:29.418,-5.495048,-0.066223,-0.275269,1.014282,-39.473282,17.305344,4.694656
0.095294,18:03:29.419,-5.495216,-0.068665,-0.273254,1.020874,-14.694656,12.564885,2.442748
0.096088,18:03:29.420,-5.495048,-0.068665,-0.273254,1.020874,-14.694656,12.564885,2.442748
0.096882,18:03:29.420,-5.495048,-0.068665,-0.273254,1.020874,-14.694656,12.564885,2.442748
0.097676,18:03:29.421,-5.495048,-0.068665,-0.273254,1.020874,-14.694656,12.564885,2.442748
0.098471,18:03:29.422,-5.495216,-0.068665,-0.273254,1.020874,-14.694656,12.564885,2.442748
0.099265,18:03:29.423,-5.495216,-0.068665,-0.273254,1.020874,-14.694656,12.564885,2.442748
0.100059,18:03:29.424,-5.494881,-0.068665,-0.273254,1.020874,-14.694656,12.564885,2.442748
0.100853,18:03:29.424,-5.495216,-0.068665,-0.273254,1.020874,-14.694656,12.564885,2.442748
0.101647,18:03:29.425,-5.495216,-0.064026,-0.257263,1.018005,12.938931,7.290076,0.572519
0.102441,18:03:29.426,-5.495048,-0.064026,-0.257263,1.018005,12.938931,7.290076,0.572519
0.103235,18:03:29.427,-5.495216,-0.064026,-0.257263,1.018005,12.938931,7.290076,0.572519
0.104029,18:03:29.428,-4.986297,-0.064026,-0.257263,1.018005,12.938931,7.290076,0.572519
0.104824,18:03:29.428,-3.959228,-0.064026,-0.257263,1.018005,12.938931,7.290076,0.572519
0.105618,18:03:29.429,-2.950958,-0.064026,-0.257263,1.018005,12.938931,7.290076,0.572519
0.106412,18:03:29.430,-2.134874,-0.064026,-0.257263,1.018005,12.938931,7.290076,0.572519
0.107206,18:03:29.431,-1.707530,-0.064026,-0.257263,1.018005,12.938931,7.290076,0.572519
0.108000,18:03:29.432,-1.465827,-0.064026,-0.229065,0.997620,36.908398,3.229008,-1.022901
0.108794,18:03:29.432,-1.273472,-0.064026,-0.229065,0.997620,36.908398,3.229008,-1.022901
0.109588,18:03:29.433,-1.056275,-0.064026,-0.229065,0.997620,36.908398,3.229008,-1.022901
0.110382,18:03:29.434,-0.918639,-0.064026,-0.229065,0.997620,36.908398,3.229008,-1.022901
0.111176,18:03:29.435,-0.949859,-0.064026,-0.229065,0.997620,36.908398,3.229008,-1.022901
0.111971,18:03:29.436,-1.000549,-0.064026,-0.229065,0.997620,36.908398,3.229008,-1.022901
0.112765,18:03:29.436,-0.998199,-0.064026,-0.229065,0.997620,36.908398,3.229008,-1.022901
0.113559,18:03:29.437,-1.132143,-0.064026,-0.229065,0.997620,36.908398,3.229008,-1.022901
0.114353,18:03:29.438,-1.296635,-0.064026,-0.229065,0.997620,36.908398,3.229008,-1.022901
0.115147,18:03:29.439,-1.397345,-0.052063,-0.186340,0.966553,51.282444,-0.030534,-2.190840
0.115941,18:03:29.439,-1.478080,-0.052063,-0.186340,0.966553,51.282444,-0.030534,-2.190840
0.116735,18:03:29.440,-1.361257,-0.052063,-0.186340,0.966553,51.282444,-0.030534,-2.190840
0.117529,18:03:29.441,-1.000214,-0.052063,-0.186340,0.966553,51.282444,-0.030534,-2.190840
0.118324,18:03:29.442,-0.597040,-0.052063,-0.186340,0.966553,51.282444,-0.030534,-2.190840
0.119118,18:03:29.443,-0.303304,-0.052063,-0.186340,0.966553,51.282444,-0.030534,-2.190840
0.119912,18:03:29.443,-0.209644,-0.052063,-0.186340,0.966553,51.282444,-0.030534,-2.190840
0.120706,18:03:29.444,-0.059922,-0.052063,-0.186340,0.966553,51.282444,-0.030534,-2.190840
0.121500,18:03:29.445,0.324956,-0.044373,-0.142517,0.926331,54.572517,-1.343511,-2.900763
0.122294,18:03:29.446,0.919310,-0.044373,-0.142517,0.926331,54.572517,-1.343511,-2.900763
0.123088,18:03:29.447,1.722637,-0.044373,-0.142517,0.926331,54.572517,-1.343511,-2.900763
0.123882,18:03:29.447,2.688106,-0.044373,-0.142517,0.926331,54.572517,-1.343511,-2.900763
0.124676,18:03:29.448,3.584253,-0.044373,-0.142517,0.926331,54.572517,-1.343511,-2.900763
0.125471,18:03:29.449,4.399832,-0.044373,-0.142517,0.926331,54.572517,-1.343511,-2.900763
0.126265,18:03:29.450,5.051423,-0.044373,-0.142517,0.926331,54.572517,-1.343511,-2.900763
0.127059,18:03:29.451,5.271641,-0.044373,-0.142517,0.926331,54.572517,-1.343511,-2.900763
0.127853,18:03:29.451,5.213901,-0.044373,-0.142517,0.926331,54.572517,-1.343511,-2.900763
0.128647,18:03:29.452,5.068879,-0.035095,-0.095825,0.894897,48.786259,-1.870229,-3.610687
0.129441,18:03:29.453,4.870817,-0.035095,-0.095825,0.894897,48.786259,-1.870229,-3.610687
0.130235,18:03:29.454,4.622065,-0.035095,-0.095825,0.894897,48.786259,-1.870229,-3.610687
0.131029,18:03:29.455,4.251118,-0.035095,-0.095825,0.894897,48.786259,-1.870229,-3.610687
0.131824,18:03:29.455,3.816724,-0.035095,-0.095825,0.894897,48.786259,-1.870229,-3.610687
0.132618,18:03:29.456,3.816724,-0.035095,-0.095825,0.894897,48.786259,-1.870229,-3.610687
0.133412,18:03:29.457,2.838499,-0.035095,-0.095825,0.894897,48.786259,-1.870229,-3.610687
0.134206,18:03:29.458,2.169787,-0.035095,-0.095825,0.894897,48.786259,-1.870229,-3.610687
0.135000,18:03:29.459,1.516518,-0.035095,-0.095825,0.894897,48.786259,-1.870229,-3.610687
0.135794,18:03:29.459,0.894804,-0.029968,-0.067322,0.882507,37.862595,-2.007634,-3.244275
0.136588,18:03:29.460,0.434897,-0.029968,-0.067322,0.882507,37.862595,-2.007634,-3.244275
0.137382,18:03:29.461,0.220050,-0.029968,-0.067322,0.882507,37.862595,-2.007634,-3.244275
0.138176,18:03:29.462,0.114641,-0.029968,-0.067322,0.882507,37.862595,-2.007634,-3.244275
0.138971,18:03:29.463,0.114641,-0.029968,-0.067322,0.882507,37.862595,-2.007634,-3.244275
0.139765,18:03:29.463,-0.314717,-0.029968,-0.067322,0.882507,37.862595,-2.007634,-3.244275
0.140559,18:03:29.464,-0.591669,-0.029968,-0.067322,0.882507,37.862595,-2.007634,-3.244275
0.141353,18:03:29.465,-0.624567,-0.029968,-0.067322,0.882507,37.862595,-2.007634,-3.244275
0.142147,18:03:29.466,-0.387060,-0.026855,-0.048828,0.894531,24.229008,-1.076336,-1.007634
0.142941,18:03:29.466,0.105913,-0.026855,-0.048828,0.894531,24.229008,-1.076336,-1.007634
0.143735,18:03:29.467,0.824308,-0.026855,-0.048828,0.894531,24.229008,-1.076336,-1.007634
0.144529,18:03:29.468,1.544717,-0.026855,-0.048828,0.894531,24.229008,-1.076336,-1.007634
0.145324,18:03:29.469,2.197986,-0.026855,-0.048828,0.894531,24.229008,-1.076336,-1.007634
0.146118,18:03:29.470,2.778073,-0.026855,-0.048828,0.894531,24.229008,-1.076336,-1.007634
0.146912,18:03:29.470,3.000305,-0.026855,-0.048828,0.894531,24.229008,-1.076336,-1.007634
0.147706,18:03:29.471,2.933837,-0.026855,-0.048828,0.894531,24.229008,-1.076336,-1.007634
0.148500,18:03:29.472,2.752560,-0.019348,-0.050537,0.912354,9.816793,3.503817,1.984733
0.149294,18:03:29.473,2.752560,-0.019348,-0.050537,0.912354,9.816793,3.503817,1.984733
0.150088,18:03:29.474,2.308766,-0.019348,-0.050537,0.912354,9.816793,3.503817,1.984733
0.150882,18:03:29.474,1.908614,-0.019348,-0.050537,0.912354,9.816793,3.503817,1.984733
0.151676,18:03:29.475,1.409766,-0.019348,-0.050537,0.912354,9.816793,3.503817,1.984733
0.152471,18:03:29.476,0.941634,-0.019348,-0.050537,0.912354,9.816793,3.503817,1.984733
0.153265,18:03:29.477,0.397971,-0.019348,-0.050537,0.912354,9.816793,3.503817,1.984733
0.154059,18:03:29.478,-0.299611,-0.019348,-0.050537,0.912354,9.816793,3.503817,1.984733
0.154853,18:03:29.478,-0.952377,-0.019348,-0.050537,0.912354,9.816793,3.503817,1.984733
0.155647,18:03:29.479,-0.952377,-0.018311,-0.071106,0.915161,-4.458015,10.557252,5.091603
0.156441,18:03:29.480,-2.062364,-0.018311,-0.071106,0.915161,-4.458015,10.557252,5.091603
0.157235,18:03:29.481,-2.329244,-0.018311,-0.071106,0.915161,-4.458015,10.557252,5.091603
0.158029,18:03:29.482,-2.458656,-0.018311,-0.071106,0.915161,-4.458015,10.557252,5.091603
0.158824,18:03:29.482,-2.595621,-0.018311,-0.071106,0.915161,-4.458015,10.557252,5.091603
0.159618,18:03:29.483,-2.856291,-0.018311,-0.071106,0.915161,-4.458015,10.557252,5.091603
0.160412,18:03:29.484,-3.153887,-0.018311,-0.071106,0.915161,-4.458015,10.557252,5.091603
0.161206,18:03:29.485,-3.236973,-0.018311,-0.071106,0.915161,-4.458015,10.557252,5.091603
0.162000,18:03:29.486,-3.043275,-0.018311,-0.071106,0.915161,-4.458015,10.557252,5.091603
0.162794,18:03:29.486,-2.598474,-0.021362,-0.083435,0.916870,-17.114504,15.847328,7.412214
0.163588,18:03:29.487,-1.878737,-0.021362,-0.083435,0.916870,-17.114504,15.847328,7.412214
0.164382,18:03:29.488,-1.107469,-0.021362,-0.083435,0.916870,-17.114504,15.847328,7.412214
0.165176,18:03:29.489,-0.408545,-0.021362,-0.083435,0.916870,-17.114504,15.847328,7.412214
0.165971,18:03:29.490,-0.408545,-0.021362,-0.083435,0.916870,-17.114504,15.847328,7.412214
0.166765,18:03:29.490,0.663844,-0.021362,-0.083435,0.916870,-17.114504,15.847328,7.412214
0.167559,18:03:29.491,0.720241,-0.021362,-0.083435,0.916870,-17.114504,15.847328,7.412214
0.168353,18:03:29.492,0.704799,-0.021362,-0.083435,0.916870,-17.114504,15.847328,7.412214
0.169147,18:03:29.493,0.659815,-0.034424,-0.111755,0.925537,-25.061069,17.595419,8.282443
0.169941,18:03:29.493,0.601740,-0.034424,-0.111755,0.925537,-25.061069,17.595419,8.282443
0.170735,18:03:29.494,0.417441,-0.034424,-0.111755,0.925537,-25.061069,17.595419,8.282443
0.171529,18:03:29.495,0.133944,-0.034424,-0.111755,0.925537,-25.061069,17.595419,8.282443
0.172324,18:03:29.496,0.133944,-0.034424,-0.111755,0.925537,-25.061069,17.595419,8.282443
0.173118,18:03:29.497,-0.392935,-0.034424,-0.111755,0.925537,-25.061069,17.595419,8.282443
0.173912,18:03:29.497,-0.814237,-0.034424,-0.111755,0.925537,-25.061069,17.595419,8.282443
0.174706,18:03:29.498,-1.203311,-0.034424,-0.111755,0.925537,-25.061069,17.595419,8.282443
0.175500,18:03:29.499,-1.547570,-0.044739,-0.139282,0.947266,-26.129770,17.526718,7.961832
0.176294,18:03:29.500,-1.812268,-0.044739,-0.139282,0.947266,-26.129770,17.526718,7.961832
0.177088,18:03:29.501,-1.828717,-0.044739,-0.139282,0.947266,-26.129770,17.526718,7.961832
0.177882,18:03:29.501,-1.718944,-0.044739,-0.139282,0.947266,-26.129770,17.526718,7.961832
0.178676,18:03:29.502,-1.622599,-0.044739,-0.139282,0.947266,-26.129770,17.526718,7.961832
0.179471,18:03:29.503,-1.656840,-0.044739,-0.139282,0.947266,-26.129770,17.526718,7.961832
0.180265,18:03:29.504,-1.784741,-0.044739,-0.139282,0.947266,-26.129770,17.526718,7.961832
0.181059,18:03:29.505,-1.762585,-0.044739,-0.139282,0.947266,-26.129770,17.526718,7.961832
0.181853,18:03:29.505,-1.495705,-0.044739,-0.139282,0.947266,-26.129770,17.526718,7.961832
0.182647,18:03:29.506,-1.495705,-0.053650,-0.161255,0.964111,-22.198473,15.549619,6.419847
0.183441,18:03:29.507,-0.263355,-0.053650,-0.161255,0.964111,-22.198473,15.549619,6.419847
0.184235,18:03:29.508,0.545342,-0.053650,-0.161255,0.964111,-22.198473,15.549619,6.419847
0.185029,18:03:29.509,1.241245,-0.053650,-0.161255,0.964111,-22.198473,15.549619,6.419847
0.185824,18:03:29.509,1.880415,-0.053650,-0.161255,0.964111,-22.198473,15.549619,6.419847
0.186618,18:03:29.510,2.256397,-0.053650,-0.161255,0.964111,-22.198473,15.549619,6.419847
0.187412,18:03:29.511,2.243305,-0.053650,-0.161255,0.964111,-22.198473,15.549619,6.419847
0.188206,18:03:29.512,2.104494,-0.053650,-0.161255,0.964111,-22.198473,15.549619,6.419847
0.189000,18:03:29.513,2.104494,-0.053650,-0.161255,0.964111,-22.198473,15.549619,6.419847
0.189794,18:03:29.513,1.680674,-0.060181,-0.171997,0.973999,-11.877863,12.549619,3.839695
0.190588,18:03:29.514,1.322484,-0.060181,-0.171997,0.973999,-11.877863,12.549619,3.839695
0.191382,18:03:29.515,0.821622,-0.060181,-0.171997,0.973999,-11.877863,12.549619,3.839695
0.192176,18:03:29.516,0.326802,-0.060181,-0.171997,0.973999,-11.877863,12.549619,3.839695
0.192971,18:03:29.517,-0.179599,-0.060181,-0.171997,0.973999,-11.877863,12.549619,3.839695
0.193765,18:03:29.517,-0.836057,-0.060181,-0.171997,0.973999,-11.877863,12.549619,3.839695
0.194559,18:03:29.518,-1.521553,-0.060181,-0.171997,0.973999,-11.877863,12.549619,3.839695
0.195353,18:03:29.519,-1.521553,-0.060181,-0.171997,0.973999,-11.877863,12.549619,3.839695
0.196147,18:03:29.520,-2.659739,-0.059143,-0.175659,0.981995,1.580153,9.175572,1.534351
0.196941,18:03:29.520,-2.950790,-0.059143,-0.175659,0.981995,1.580153,9.175572,1.534351
0.197735,18:03:29.521,-3.069795,-0.059143,-0.175659,0.981995,1.580153,9.175572,1.534351
0.198529,18:03:29.522,-3.160769,-0.059143,-0.175659,0.981995,1.580153,9.175572,1.534351
0.199324,18:03:29.523,-3.337346,-0.059143,-0.175659,0.981995,1.580153,9.175572,1.534351
0.200118,18:03:29.524,-3.604059,-0.059143,-0.175659,0.981995,1.580153,9.175572,1.534351
0.200912,18:03:29.524,-3.740520,-0.059143,-0.175659,0.981995,1.580153,9.175572,1.534351
0.201706,18:03:29.525,-3.605402,-0.059143,-0.175659,0.981995,1.580153,9.175572,1.534351
0.202500,18:03:29.526,-3.223880,-0.054688,-0.169800,0.977295,14.664123,5.679389,-0.007634
0.203294,18:03:29.527,-2.588067,-0.054688,-0.169800,0.977295,14.664123,5.679389,-0.007634
0.204088,18:03:29.528,-1.809247,-0.054688,-0.169800,0.977295,14.664123,5.679389,-0.007634
0.204882,18:03:29.528,-1.124086,-0.054688,-0.169800,0.977295,14.664123,5.679389,-0.007634
0.205676,18:03:29.529,-0.440940,-0.054688,-0.169800,0.977295,14.664123,5.679389,-0.007634
0.206471,18:03:29.530,0.073182,-0.054688,-0.169800,0.977295,14.664123,5.679389,-0.007634
0.207265,18:03:29.531,0.149889,-0.054688,-0.169800,0.977295,14.664123,5.679389,-0.007634
0.208059,18:03:29.532,0.036088,-0.054688,-0.169800,0.977295,14.664123,5.679389,-0.007634
0.208853,18:03:29.532,-0.155261,-0.054688,-0.169800,0.977295,14.664123,5.679389,-0.007634
0.209647,18:03:29.533,-0.339895,-0.046387,-0.152100,0.960327,23.564886,3.137405,-1.068702
0.210441,18:03:29.534,-0.546014,-0.046387,-0.152100,0.960327,23.564886,3.137405,-1.068702
0.211235,18:03:29.535,-0.847135,-0.046387,-0.152100,0.960327,23.564886,3.137405,-1.068702
0.212029,18:03:29.536,-1.178134,-0.046387,-0.152100,0.960327,23.564886,3.137405,-1.068702
0.212824,18:03:29.536,-1.528771,-0.046387,-0.152100,0.960327,23.564886,3.137405,-1.068702
