Rel_Time,System_Time,S6_EMG_1,S6_ACC_X,S6_ACC_Y,S6_ACC_Z,S6_GYRO_X,S6_GYRO_Y,S6_GYRO_Z
0.000000,18:23:17.922,1.214389,-0.001587,0.068481,0.952881,3.381679,18.923664,0.763359
0.000794,18:23:17.923,1.163699,-0.001587,0.068481,0.952881,3.381679,18.923664,0.763359
0.001588,18:23:17.923,1.083467,-0.001587,0.068481,0.952881,3.381679,18.923664,0.763359
0.002382,18:23:17.924,0.996521,-0.001587,0.068481,0.952881,3.381679,18.923664,0.763359
0.003176,18:23:17.925,0.881880,-0.001587,0.068481,0.952881,3.381679,18.923664,0.763359
0.003971,18:23:17.926,0.702785,-0.001587,0.068481,0.952881,3.381679,18.923664,0.763359
0.004765,18:23:17.927,0.488609,-0.001587,0.068481,0.952881,3.381679,18.923664,0.763359
0.005559,18:23:17.927,0.281483,-0.001587,0.068481,0.952881,3.381679,18.923664,0.763359
0.006353,18:23:17.928,0.075196,-0.001587,0.068481,0.952881,3.381679,18.923664,0.763359
0.007147,18:23:17.929,-0.184802,-0.003235,0.070740,0.953125,5.343512,18.114504,0.633588
0.007941,18:23:17.930,-0.480385,-0.003235,0.070740,0.953125,5.343512,18.114504,0.633588
0.008735,18:23:17.931,-0.726955,-0.003235,0.070740,0.953125,5.343512,18.114504,0.633588
0.009529,18:23:17.931,-0.901518,-0.003235,0.070740,0.953125,5.343512,18.114504,0.633588
0.010324,18:23:17.932,-1.037140,-0.003235,0.070740,0.953125,5.343512,18.114504,0.633588
0.011118,18:23:17.933,-1.140200,-0.003235,0.070740,0.953125,5.343512,18.114504,0.633588
0.011912,18:23:17.934,-1.188540,-0.003235,0.070740,0.953125,5.343512,18.114504,0.633588
0.012706,18:23:17.935,-1.177798,-0.003235,0.070740,0.953125,5.343512,18.114504,0.633588
0.013500,18:23:17.935,-0.102220,-0.007935,0.076233,0.956299,6.450382,17.740458,0.503817
0.014294,18:23:17.936,0.013931,-0.007935,0.076233,0.956299,6.450382,17.740458,0.503817
0.015088,18:23:17.937,0.173724,-0.007935,0.076233,0.956299,6.450382,17.740458,0.503817
0.015882,18:23:17.938,0.381186,-0.007935,0.076233,0.956299,6.450382,17.740458,0.503817
0.016676,18:23:17.939,0.568505,-0.007935,0.076233,0.956299,6.450382,17.740458,0.503817
0.017471,18:23:17.939,0.692042,-0.007935,0.076233,0.956299,6.450382,17.740458,0.503817
0.018265,18:23:17.940,0.777981,-0.007935,0.076233,0.956299,6.450382,17.740458,0.503817
0.019059,18:23:17.941,0.844785,-0.007935,0.076233,0.956299,6.450382,17.740458,0.503817
0.019853,18:23:17.942,0.892119,-0.007935,0.076233,0.956299,6.450382,17.740458,0.503817
0.020647,18:23:17.943,0.940459,-0.001709,0.077942,0.954956,8.320611,16.961832,0.404580
0.021441,18:23:17.943,1.020020,-0.001709,0.077942,0.954956,8.320611,16.961832,0.404580
0.022235,18:23:17.944,1.102937,-0.001709,0.077942,0.954956,8.320611,16.961832,0.404580
0.023029,18:23:17.945,1.136172,-0.001709,0.077942,0.954956,8.320611,16.961832,0.404580
0.023824,18:23:17.946,1.111330,-0.001709,0.077942,0.954956,8.320611,16.961832,0.404580
0.024618,18:23:17.947,1.039826,-0.001709,0.077942,0.954956,8.320611,16.961832,0.404580
0.025412,18:23:17.947,0.947173,-0.001709,0.077942,0.954956,8.320611,16.961832,0.404580
0.026206,18:23:17.948,0.846128,-0.001709,0.077942,0.954956,8.320611,16.961832,0.404580
0.027000,18:23:17.949,-1.104448,-0.000366,0.084961,0.948059,9.496183,16.877863,0.549618
0.027794,18:23:17.950,-1.179141,-0.000366,0.084961,0.948059,9.496183,16.877863,0.549618
0.028588,18:23:17.950,-1.190219,-0.000366,0.084961,0.948059,9.496183,16.877863,0.549618
0.029382,18:23:17.951,-1.157656,-0.000366,0.084961,0.948059,9.496183,16.877863,0.549618
0.030176,18:23:17.952,-1.102937,-0.000366,0.084961,0.948059,9.496183,16.877863,0.549618
0.030971,18:23:17.953,-1.030091,-0.000366,0.084961,0.948059,9.496183,16.877863,0.549618
0.031765,18:23:17.954,-0.946334,-0.000366,0.084961,0.948059,9.496183,16.877863,0.549618
0.032559,18:23:17.954,-0.854353,-0.000366,0.084961,0.948059,9.496183,16.877863,0.549618
0.033353,18:23:17.955,-0.736019,-0.000366,0.084961,0.948059,9.496183,16.877863,0.549618
0.034147,18:23:17.956,-0.588983,0.004456,0.090637,0.940369,9.549619,16.572519,0.595420
0.034941,18:23:17.957,-0.415259,0.004456,0.090637,0.940369,9.549619,16.572519,0.595420
0.035735,18:23:17.958,-0.233814,0.004456,0.090637,0.940369,9.549619,16.572519,0.595420
0.036529,18:23:17.958,-0.078386,0.004456,0.090637,0.940369,9.549619,16.572519,0.595420
0.037324,18:23:17.959,-0.078386,0.004456,0.090637,0.940369,9.549619,16.572519,0.595420
0.038118,18:23:17.960,0.172381,0.004456,0.090637,0.940369,9.549619,16.572519,0.595420
0.038912,18:23:17.961,0.172381,0.004456,0.090637,0.940369,9.549619,16.572519,0.595420
0.039706,18:23:17.962,0.564813,0.004456,0.090637,0.940369,9.549619,16.572519,0.595420
0.040500,18:23:17.962,1.098741,0.004456,0.090637,0.940369,9.549619,16.572519,0.595420
0.041294,18:23:17.963,1.000549,0.006165,0.092041,0.939209,8.503817,16.282442,0.564885
0.042088,18:23:17.964,0.892790,0.006165,0.092041,0.939209,8.503817,16.282442,0.564885
0.042882,18:23:17.965,0.766064,0.006165,0.092041,0.939209,8.503817,16.282442,0.564885
0.043676,18:23:17.966,0.594354,0.006165,0.092041,0.939209,8.503817,16.282442,0.564885
0.044471,18:23:17.966,0.385885,0.006165,0.092041,0.939209,8.503817,16.282442,0.564885
0.045265,18:23:17.967,0.175738,0.006165,0.092041,0.939209,8.503817,16.282442,0.564885
0.046059,18:23:17.968,-0.039780,0.006165,0.092041,0.939209,8.503817,16.282442,0.564885
0.046853,18:23:17.969,-0.308675,0.006165,0.092041,0.939209,8.503817,16.282442,0.564885
0.047647,18:23:17.970,-0.609293,0.006836,0.093018,0.935364,6.030534,17.282442,0.633588
0.048441,18:23:17.970,-0.849149,0.006836,0.093018,0.935364,6.030534,17.282442,0.633588
0.049235,18:23:17.971,-1.015320,0.006836,0.093018,0.935364,6.030534,17.282442,0.633588
0.050029,18:23:17.972,-1.151949,0.006836,0.093018,0.935364,6.030534,17.282442,0.633588
0.050824,18:23:17.973,-1.259709,0.006836,0.093018,0.935364,6.030534,17.282442,0.633588
0.051618,18:23:17.974,-1.310735,0.006836,0.093018,0.935364,6.030534,17.282442,0.633588
0.052412,18:23:17.974,-1.300832,0.006836,0.093018,0.935364,6.030534,17.282442,0.633588
0.053206,18:23:17.975,-1.265919,0.006836,0.093018,0.935364,6.030534,17.282442,0.633588
0.054000,18:23:17.976,0.040116,0.003479,0.090149,0.935791,2.893130,18.854961,0.885496
0.054794,18:23:17.977,0.196887,0.003479,0.090149,0.935791,2.893130,18.854961,0.885496
0.055588,18:23:17.977,0.407706,0.003479,0.090149,0.935791,2.893130,18.854961,0.885496
0.056382,18:23:17.978,0.608789,0.003479,0.090149,0.935791,2.893130,18.854961,0.885496
0.057176,18:23:17.979,0.753140,0.003479,0.090149,0.935791,2.893130,18.854961,0.885496
0.057971,18:23:17.980,0.855192,0.003479,0.090149,0.935791,2.893130,18.854961,0.885496
0.058765,18:23:17.981,0.935760,0.003479,0.090149,0.935791,2.893130,18.854961,0.885496
0.059559,18:23:17.981,0.998199,0.003479,0.090149,0.935791,2.893130,18.854961,0.885496
0.060353,18:23:17.982,1.053254,0.003479,0.090149,0.935791,2.893130,18.854961,0.885496
0.061147,18:23:17.983,1.134493,0.002075,0.089600,0.937683,-0.297710,20.030535,0.900763
0.061941,18:23:17.984,1.224125,0.002075,0.089600,0.937683,-0.297710,20.030535,0.900763
0.062735,18:23:17.985,1.265080,0.002075,0.089600,0.937683,-0.297710,20.030535,0.900763
0.063529,18:23:17.985,1.244602,0.002075,0.089600,0.937683,-0.297710,20.030535,0.900763
0.064324,18:23:17.986,1.175952,0.002075,0.089600,0.937683,-0.297710,20.030535,0.900763
0.065118,18:23:17.987,1.079942,0.002075,0.089600,0.937683,-0.297710,20.030535,0.900763
0.065912,18:23:17.988,0.972015,0.002075,0.089600,0.937683,-0.297710,20.030535,0.900763
0.066706,18:23:17.989,0.832364,0.002075,0.089600,0.937683,-0.297710,20.030535,0.900763
0.067500,18:23:17.989,0.000000,0.002075,0.089600,0.937683,-0.297710,20.030535,0.900763
0.068294,18:23:17.990,0.000000,-0.005554,0.086182,0.941711,-2.709924,20.160305,0.954198
0.069088,18:23:17.991,0.000000,-0.005554,0.086182,0.941711,-2.709924,20.160305,0.954198
0.069882,18:23:17.992,0.000000,-0.005554,0.086182,0.941711,-2.709924,20.160305,0.954198
0.070676,18:23:17.993,0.000000,-0.005554,0.086182,0.941711,-2.709924,20.160305,0.954198
0.071471,18:23:17.993,0.000000,-0.005554,0.086182,0.941711,-2.709924,20.160305,0.954198
0.072265,18:23:17.994,0.000000,-0.005554,0.086182,0.941711,-2.709924,20.160305,0.954198
0.073059,18:23:17.995,0.000000,-0.005554,0.086182,0.941711,-2.709924,20.160305,0.954198
0.073853,18:23:17.996,0.000000,-0.005554,0.086182,0.941711,-2.709924,20.160305,0.954198
0.074647,18:23:17.997,0.000000,-0.006531,0.076599,0.951904,-3.442748,19.786259,0.793893
0.075441,18:23:17.997,0.000000,-0.006531,0.076599,0.951904,-3.442748,19.786259,0.793893
0.076235,18:23:17.998,0.000000,-0.006531,0.076599,0.951904,-3.442748,19.786259,0.793893
0.077029,18:23:17.999,0.000000,-0.006531,0.076599,0.951904,-3.442748,19.786259,0.793893
0.077824,18:23:18.000,0.000000,-0.006531,0.076599,0.951904,-3.442748,19.786259,0.793893
0.078618,18:23:18.001,0.000000,-0.006531,0.076599,0.951904,-3.442748,19.786259,0.793893
0.079412,18:23:18.001,0.000000,-0.006531,0.076599,0.951904,-3.442748,19.786259,0.793893
0.080206,18:23:18.002,0.000000,-0.006531,0.076599,0.951904,-3.442748,19.786259,0.793893
0.081000,18:23:18.003,0.000000,-0.006531,0.076599,0.951904,-3.442748,19.786259,0.793893
0.081794,18:23:18.004,0.000000,-0.009460,0.071472,0.957397,-2.351145,19.511450,0.969466
0.082588,18:23:18.004,0.000000,-0.009460,0.071472,0.957397,-2.351145,19.511450,0.969466
0.083382,18:23:18.005,0.000000,-0.009460,0.071472,0.957397,-2.351145,19.511450,0.969466
0.084176,18:23:18.006,0.000000,-0.009460,0.071472,0.957397,-2.351145,19.511450,0.969466
0.084971,18:23:18.007,0.000000,-0.009460,0.071472,0.957397,-2.351145,19.511450,0.969466
0.085765,18:23:18.008,0.000000,-0.009460,0.071472,0.957397,-2.351145,19.511450,0.969466
0.086559,18:23:18.008,0.000000,-0.009460,0.071472,0.957397,-2.351145,19.511450,0.969466
0.087353,18:23:18.009,0.000000,-0.009460,0.071472,0.957397,-2.351145,19.511450,0.969466
0.088147,18:23:18.010,0.000000,-0.008484,0.069153,0.956360,0.549618,18.816793,0.877863
0.088941,18:23:18.011,0.000000,-0.008484,0.069153,0.956360,0.549618,18.816793,0.877863
0.089735,18:23:18.012,0.000000,-0.008484,0.069153,0.956360,0.549618,18.816793,0.877863
0.090529,18:23:18.012,0.000000,-0.008484,0.069153,0.956360,0.549618,18.816793,0.877863
0.091324,18:23:18.013,0.000000,-0.008484,0.069153,0.956360,0.549618,18.816793,0.877863
0.092118,18:23:18.014,0.000000,-0.008484,0.069153,0.956360,0.549618,18.816793,0.877863
0.092912,18:23:18.015,0.000000,-0.008484,0.069153,0.956360,0.549618,18.816793,0.877863
0.093706,18:23:18.016,0.000000,-0.008484,0.069153,0.956360,0.549618,18.816793,0.877863
0.094500,18:23:18.016,0.000000,-0.008484,0.069153,0.956360,0.549618,18.816793,0.877863
0.095294,18:23:18.017,0.000000,-0.003479,0.068542,0.957275,4.099236,17.511450,0.992366
0.096088,18:23:18.018,0.000000,-0.003479,0.068542,0.957275,4.099236,17.511450,0.992366
0.096882,18:23:18.019,0.000000,-0.003479,0.068542,0.957275,4.099236,17.511450,0.992366
0.097676,18:23:18.020,0.000000,-0.003479,0.068542,0.957275,4.099236,17.511450,0.992366
0.098471,18:23:18.020,0.000000,-0.003479,0.068542,0.957275,4.099236,17.511450,0.992366
0.099265,18:23:18.021,0.000000,-0.003479,0.068542,0.957275,4.099236,17.511450,0.992366
0.100059,18:23:18.022,0.000000,-0.003479,0.068542,0.957275,4.099236,17.511450,0.992366
0.100853,18:23:18.023,0.000000,-0.003479,0.068542,0.957275,4.099236,17.511450,0.992366
0.101647,18:23:18.024,0.000000,0.000061,0.073914,0.957703,7.343512,16.664122,0.595420
0.102441,18:23:18.024,0.000000,0.000061,0.073914,0.957703,7.343512,16.664122,0.595420
0.103235,18:23:18.025,0.000000,0.000061,0.073914,0.957703,7.343512,16.664122,0.595420
0.104029,18:23:18.026,0.000000,0.000061,0.073914,0.957703,7.343512,16.664122,0.595420
0.104824,18:23:18.027,0.000000,0.000061,0.073914,0.957703,7.343512,16.664122,0.595420
0.105618,18:23:18.028,0.000000,0.000061,0.073914,0.957703,7.343512,16.664122,0.595420
0.106412,18:23:18.028,0.000000,0.000061,0.073914,0.957703,7.343512,16.664122,0.595420
0.107206,18:23:18.029,0.000000,0.000061,0.073914,0.957703,7.343512,16.664122,0.595420
0.108000,18:23:18.030,0.000000,0.002258,0.072021,0.955811,8.526717,16.297710,0.549618
0.108794,18:23:18.031,0.000000,0.002258,0.072021,0.955811,8.526717,16.297710,0.549618
0.109588,18:23:18.031,0.000000,0.002258,0.072021,0.955811,8.526717,16.297710,0.549618
0.110382,18:23:18.032,0.000000,0.002258,0.072021,0.955811,8.526717,16.297710,0.549618
0.111176,18:23:18.033,0.000000,0.002258,0.072021,0.955811,8.526717,16.297710,0.549618
0.111971,18:23:18.034,0.000000,0.002258,0.072021,0.955811,8.526717,16.297710,0.549618
0.112765,18:23:18.035,0.000000,0.002258,0.072021,0.955811,8.526717,16.297710,0.549618
0.113559,18:23:18.035,0.000000,0.002258,0.072021,0.955811,8.526717,16.297710,0.549618
0.114353,18:23:18.036,0.000000,0.002258,0.072021,0.955811,8.526717,16.297710,0.549618
0.115147,18:23:18.037,0.000000,0.003723,0.076355,0.951599,10.236641,16.725191,0.206107
0.115941,18:23:18.038,0.000000,0.003723,0.076355,0.951599,10.236641,16.725191,0.206107
0.116735,18:23:18.039,0.000000,0.003723,0.076355,0.951599,10.236641,16.725191,0.206107
0.117529,18:23:18.039,0.000000,0.003723,0.076355,0.951599,10.236641,16.725191,0.206107
0.118324,18:23:18.040,0.000000,0.003723,0.076355,0.951599,10.236641,16.725191,0.206107
0.119118,18:23:18.041,0.000000,0.003723,0.076355,0.951599,10.236641,16.725191,0.206107
0.119912,18:23:18.042,0.000000,0.003723,0.076355,0.951599,10.236641,16.725191,0.206107
0.120706,18:23:18.043,0.000000,0.003723,0.076355,0.951599,10.236641,16.725191,0.206107
0.121500,18:23:18.043,0.000000,0.002136,0.083923,0.946167,10.358779,17.381680,0.213740
0.122294,18:23:18.044,0.000000,0.002136,0.083923,0.946167,10.358779,17.381680,0.213740
0.123088,18:23:18.045,0.000000,0.002136,0.083923,0.946167,10.358779,17.381680,0.213740
0.123882,18:23:18.046,0.000000,0.002136,0.083923,0.946167,10.358779,17.381680,0.213740
0.124676,18:23:18.047,0.000000,0.002136,0.083923,0.946167,10.358779,17.381680,0.213740
0.125471,18:23:18.047,0.000000,0.002136,0.083923,0.946167,10.358779,17.381680,0.213740
0.126265,18:23:18.048,0.000000,0.002136,0.083923,0.946167,10.358779,17.381680,0.213740
0.127059,18:23:18.049,0.000000,0.002136,0.083923,0.946167,10.358779,17.381680,0.213740
0.127853,18:23:18.050,0.000000,0.002136,0.083923,0.946167,10.358779,17.381680,0.213740
0.128647,18:23:18.051,0.000000,0.002258,0.089111,0.941467,9.297709,17.809160,0.412214
0.129441,18:23:18.051,0.000000,0.002258,0.089111,0.941467,9.297709,17.809160,0.412214
0.130235,18:23:18.052,0.000000,0.002258,0.089111,0.941467,9.297709,17.809160,0.412214
0.131029,18:23:18.053,0.000000,0.002258,0.089111,0.941467,9.297709,17.809160,0.412214
0.131824,18:23:18.054,0.000000,0.002258,0.089111,0.941467,9.297709,17.809160,0.412214
0.132618,18:23:18.055,0.000000,0.002258,0.089111,0.941467,9.297709,17.809160,0.412214
0.133412,18:23:18.055,0.000000,0.002258,0.089111,0.941467,9.297709,17.809160,0.412214
0.134206,18:23:18.056,0.000000,0.002258,0.089111,0.941467,9.297709,17.809160,0.412214
0.135000,18:23:18.057,0.000000,0.002258,0.089111,0.941467,9.297709,17.809160,0.412214
0.135794,18:23:18.058,0.000000,0.000610,0.090332,0.940186,7.190840,18.488550,0.450382
0.136588,18:23:18.058,0.000000,0.000610,0.090332,0.940186,7.190840,18.488550,0.450382
0.137382,18:23:18.059,0.000000,0.000610,0.090332,0.940186,7.190840,18.488550,0.450382
0.138176,18:23:18.060,0.000000,0.000610,0.090332,0.940186,7.190840,18.488550,0.450382
0.138971,18:23:18.061,0.000000,0.000610,0.090332,0.940186,7.190840,18.488550,0.450382
0.139765,18:23:18.062,0.000000,0.000610,0.090332,0.940186,7.190840,18.488550,0.450382
0.140559,18:23:18.062,0.000000,0.000610,0.090332,0.940186,7.190840,18.488550,0.450382
0.141353,18:23:18.063,0.000000,0.000610,0.090332,0.940186,7.190840,18.488550,0.450382
0.142147,18:23:18.064,0.000000,-0.005859,0.096069,0.941162,4.839694,18.488550,0.557252
0.142941,18:23:18.065,0.000000,-0.005859,0.096069,0.941162,4.839694,18.488550,0.557252
0.143735,18:23:18.066,0.000000,-0.005859,0.096069,0.941162,4.839694,18.488550,0.557252
0.144529,18:23:18.066,0.000000,-0.005859,0.096069,0.941162,4.839694,18.488550,0.557252
0.145324,18:23:18.067,0.000000,-0.005859,0.096069,0.941162,4.839694,18.488550,0.557252
0.146118,18:23:18.068,0.000000,-0.005859,0.096069,0.941162,4.839694,18.488550,0.557252
0.146912,18:23:18.069,0.000000,-0.005859,0.096069,0.941162,4.839694,18.488550,0.557252
0.147706,18:23:18.070,0.000000,-0.005859,0.096069,0.941162,4.839694,18.488550,0.557252
0.148500,18:23:18.070,0.000000,-0.006653,0.094666,0.942627,2.450382,18.427481,0.580153
0.149294,18:23:18.071,0.000000,-0.006653,0.094666,0.942627,2.450382,18.427481,0.580153
0.150088,18:23:18.072,0.000000,-0.006653,0.094666,0.942627,2.450382,18.427481,0.580153
0.150882,18:23:18.073,0.000000,-0.006653,0.094666,0.942627,2.450382,18.427481,0.580153
0.151676,18:23:18.074,0.000000,-0.006653,0.094666,0.942627,2.450382,18.427481,0.580153
0.152471,18:23:18.074,0.000000,-0.006653,0.094666,0.942627,2.450382,18.427481,0.580153
0.153265,18:23:18.075,0.000000,-0.006653,0.094666,0.942627,2.450382,18.427481,0.580153
0.154059,18:23:18.076,0.000000,-0.006653,0.094666,0.942627,2.450382,18.427481,0.580153
0.154853,18:23:18.077,0.000000,-0.006653,0.094666,0.942627,2.450382,18.427481,0.580153
0.155647,18:23:18.078,0.000000,-0.004944,0.089661,0.942139,0.610687,18.587786,0.725191
0.156441,18:23:18.078,0.000000,-0.004944,0.089661,0.942139,0.610687,18.587786,0.725191
0.157235,18:23:18.079,0.000000,-0.004944,0.089661,0.942139,0.610687,18.587786,0.725191
0.158029,18:23:18.080,0.000000,-0.004944,0.089661,0.942139,0.610687,18.587786,0.725191
0.158824,18:23:18.081,0.000000,-0.004944,0.089661,0.942139,0.610687,18.587786,0.725191
0.159618,18:23:18.082,0.000000,-0.004944,0.089661,0.942139,0.610687,18.587786,0.725191
0.160412,18:23:18.082,0.000000,-0.004944,0.089661,0.942139,0.610687,18.587786,0.725191
0.161206,18:23:18.083,0.000000,-0.004944,0.089661,0.942139,0.610687,18.587786,0.725191
0.162000,18:23:18.084,1.737072,-0.004944,0.089661,0.942139,0.610687,18.587786,0.725191
0.162794,18:23:18.085,1.261051,-0.004822,0.084961,0.944702,-0.809160,18.770992,1.190840
0.163588,18:23:18.085,0.714031,-0.004822,0.084961,0.944702,-0.809160,18.770992,1.190840
0.164382,18:23:18.086,0.170367,-0.004822,0.084961,0.944702,-0.809160,18.770992,1.190840
0.165176,18:23:18.087,-0.670893,-0.004822,0.084961,0.944702,-0.809160,18.770992,1.190840
0.165971,18:23:18.088,-0.670893,-0.004822,0.084961,0.944702,-0.809160,18.770992,1.190840
0.166765,18:23:18.089,-1.962325,-0.004822,0.084961,0.944702,-0.809160,18.770992,1.190840
0.167559,18:23:18.089,-2.271000,-0.004822,0.084961,0.944702,-0.809160,18.770992,1.190840
0.168353,18:23:18.090,-2.368521,-0.004822,0.084961,0.944702,-0.809160,18.770992,1.190840
0.169147,18:23:18.091,-2.291310,0.000122,0.077881,0.948425,-1.053435,18.679390,1.076336
0.169941,18:23:18.092,-2.102983,0.000122,0.077881,0.948425,-1.053435,18.679390,1.076336
0.170735,18:23:18.093,-1.818647,0.000122,0.077881,0.948425,-1.053435,18.679390,1.076336
0.171529,18:23:18.093,-1.467842,0.000122,0.077881,0.948425,-1.053435,18.679390,1.076336
0.172324,18:23:18.094,-1.467842,0.000122,0.077881,0.948425,-1.053435,18.679390,1.076336
0.173118,18:23:18.095,-0.530907,0.000122,0.077881,0.948425,-1.053435,18.679390,1.076336
0.173912,18:23:18.096,-0.028702,0.000122,0.077881,0.948425,-1.053435,18.679390,1.076336
0.174706,18:23:18.097,0.413077,0.000122,0.077881,0.948425,-1.053435,18.679390,1.076336
0.175500,18:23:18.097,0.965972,0.004761,0.074585,0.953308,-0.351145,18.786259,0.961832
0.176294,18:23:18.098,1.412955,0.004761,0.074585,0.953308,-0.351145,18.786259,0.961832
0.177088,18:23:18.099,1.730694,0.004761,0.074585,0.953308,-0.351145,18.786259,0.961832
0.177882,18:23:18.100,1.986831,0.004761,0.074585,0.953308,-0.351145,18.786259,0.961832
0.178676,18:23:18.101,2.181201,0.004761,0.074585,0.953308,-0.351145,18.786259,0.961832
0.179471,18:23:18.101,2.353414,0.004761,0.074585,0.953308,-0.351145,18.786259,0.961832
0.180265,18:23:18.102,2.321187,0.004761,0.074585,0.953308,-0.351145,18.786259,0.961832
0.181059,18:23:18.103,2.126482,0.004761,0.074585,0.953308,-0.351145,18.786259,0.961832
0.181853,18:23:18.104,1.781720,0.004761,0.074585,0.953308,-0.351145,18.786259,0.961832
0.182647,18:23:18.105,1.781720,0.003662,0.072327,0.957275,1.251908,18.671755,0.900763
0.183441,18:23:18.105,0.802487,0.003662,0.072327,0.957275,1.251908,18.671755,0.900763
0.184235,18:23:18.106,0.311696,0.003662,0.072327,0.957275,1.251908,18.671755,0.900763
0.185029,18:23:18.107,-0.407370,0.003662,0.072327,0.957275,1.251908,18.671755,0.900763
0.185824,18:23:18.108,-1.222446,0.003662,0.072327,0.957275,1.251908,18.671755,0.900763
0.186618,18:23:18.109,-1.696788,0.003662,0.072327,0.957275,1.251908,18.671755,0.900763
0.187412,18:23:18.109,-1.986160,0.003662,0.072327,0.957275,1.251908,18.671755,0.900763
0.188206,18:23:18.110,-2.099290,0.003662,0.072327,0.957275,1.251908,18.671755,0.900763
0.189000,18:23:18.111,-2.099290,0.003662,0.072327,0.957275,1.251908,18.671755,0.900763
0.189794,18:23:18.112,-1.797498,0.001587,0.067261,0.954468,3.068702,19.007633,0.946565
0.190588,18:23:18.112,-1.456764,0.001587,0.067261,0.954468,3.068702,19.007633,0.946565
0.191382,18:23:18.113,-1.074403,0.001587,0.067261,0.954468,3.068702,19.007633,0.946565
0.192176,18:23:18.114,-0.657465,0.001587,0.067261,0.954468,3.068702,19.007633,0.946565
0.192971,18:23:18.115,-0.136629,0.001587,0.067261,0.954468,3.068702,19.007633,0.946565
0.193765,18:23:18.116,0.368933,0.001587,0.067261,0.954468,3.068702,19.007633,0.946565
0.194559,18:23:18.116,0.792081,0.001587,0.067261,0.954468,3.068702,19.007633,0.946565
0.195353,18:23:18.117,0.792081,0.001587,0.067261,0.954468,3.068702,19.007633,0.946565
0.196147,18:23:18.118,1.764263,-0.000977,0.070618,0.950684,4.358778,18.740458,0.977099
0.196941,18:23:18.119,2.079149,-0.000977,0.070618,0.950684,4.358778,18.740458,0.977099
0.197735,18:23:18.120,2.328069,-0.000977,0.070618,0.950684,4.358778,18.740458,0.977099
0.198529,18:23:18.120,2.506493,-0.000977,0.070618,0.950684,4.358778,18.740458,0.977099
0.199324,18:23:18.121,2.716976,-0.000977,0.070618,0.950684,4.358778,18.740458,0.977099
0.200118,18:23:18.122,2.739803,-0.000977,0.070618,0.950684,4.358778,18.740458,0.977099
0.200912,18:23:18.123,2.569268,-0.000977,0.070618,0.950684,4.358778,18.740458,0.977099
0.201706,18:23:18.124,2.226520,-0.000977,0.070618,0.950684,4.358778,18.740458,0.977099
0.202500,18:23:18.124,1.720623,-0.007996,0.068054,0.947754,5.595420,18.511450,0.717557
0.203294,18:23:18.125,1.078096,-0.007996,0.068054,0.947754,5.595420,18.511450,0.717557
0.204088,18:23:18.126,0.486259,-0.007996,0.068054,0.947754,5.595420,18.511450,0.717557
0.204882,18:23:18.127,-0.267048,-0.007996,0.068054,0.947754,5.595420,18.511450,0.717557
0.205676,18:23:18.128,-1.254337,-0.007996,0.068054,0.947754,5.595420,18.511450,0.717557
0.206471,18:23:18.128,-1.942016,-0.007996,0.068054,0.947754,5.595420,18.511450,0.717557
0.207265,18:23:18.129,-2.406455,-0.007996,0.068054,0.947754,5.595420,18.511450,0.717557
0.208059,18:23:18.130,-2.701869,-0.007996,0.068054,0.947754,5.595420,18.511450,0.717557
0.208853,18:23:18.131,-2.769512,-0.007996,0.068054,0.947754,5.595420,18.511450,0.717557
0.209647,18:23:18.132,-2.706737,-0.004028,0.074097,0.948364,6.076336,18.015266,0.603053
0.210441,18:23:18.132,-2.490883,-0.004028,0.074097,0.948364,6.076336,18.015266,0.603053
0.211235,18:23:18.133,-2.196307,-0.004028,0.074097,0.948364,6.076336,18.015266,0.603053
0.212029,18:23:18.134,-1.859266,-0.004028,0.074097,0.948364,6.076336,18.015266,0.603053
0.212824,18:23:18.135,-1.405402,-0.004028,0.074097,0.948364,6.076336,18.015266,0.603053
0.213618,18:23:18.136,-0.918639,-0.004028,0.074097,0.948364,6.076336,18.015266,0.603053
0.214412,18:23:18.136,-0.529229,-0.004028,0.074097,0.948364,6.076336,18.015266,0.603053
0.215206,18:23:18.137,-0.039780,-0.004028,0.074097,0.948364,6.076336,18.015266,0.603053
0.216000,18:23:18.138,0.438926,-0.005127,0.073975,0.951904,7.175572,17.488550,0.427481
0.216794,18:23:18.139,0.776471,-0.005127,0.073975,0.951904,7.175572,17.488550,0.427481
0.217588,18:23:18.139,1.064668,-0.005127,0.073975,0.951904,7.175572,17.488550,0.427481
0.218382,18:23:18.140,1.293950,-0.005127,0.073975,0.951904,7.175572,17.488550,0.427481
0.219176,18:23:18.141,1.545388,-0.005127,0.073975,0.951904,7.175572,17.488550,0.427481
0.219971,18:23:18.142,1.702495,-0.005127,0.073975,0.951904,7.175572,17.488550,0.427481
0.220765,18:23:18.143,1.663554,-0.005127,0.073975,0.951904,7.175572,17.488550,0.427481
0.221559,18:23:18.143,1.450385,-0.005127,0.073975,0.951904,7.175572,17.488550,0.427481
0.222353,18:23:18.144,1.107301,-0.005127,0.073975,0.951904,7.175572,17.488550,0.427481
0.223147,18:23:18.145,0.632120,-0.004578,0.078857,0.950928,8.198473,17.267176,0.503817
0.223941,18:23:18.146,0.196216,-0.004578,0.078857,0.950928,8.198473,17.267176,0.503817
0.224735,18:23:18.147,-0.311360,-0.004578,0.078857,0.950928,8.198473,17.267176,0.503817
