Frame,Timestamp,System_Time,J0_Valid,J0_X,J0_Y,J0_Z,J0_Dist,J1_Valid,J1_X,J1_Y,J1_Z,J1_Dist,J2_Valid,J2_X,J2_Y,J2_Z,J2_Dist,J3_Valid,J3_X,J3_Y,J3_Z,J3_Dist,J4_Valid,J4_X,J4_Y,J4_Z,J4_Dist,J5_Valid,J5_X,J5_Y,J5_Z,J5_Dist,J6_Valid,J6_X,J6_Y,J6_Z,J6_Dist,J7_Valid,J7_X,J7_Y,J7_Z,J7_Dist,J8_Valid,J8_X,J8_Y,J8_Z,J8_Dist,J9_Valid,J9_X,J9_Y,J9_Z,J9_Dist,J10_Valid,J10_X,J10_Y,J10_Z,J10_Dist,J11_Valid,J11_X,J11_Y,J11_Z,J11_Dist,J12_Valid,J12_X,J12_Y,J12_Z,J12_Dist,J13_Valid,J13_X,J13_Y,J13_Z,J13_Dist,J14_Valid,J14_X,J14_Y,J14_Z,J14_Dist,J15_Valid,J15_X,J15_Y,J15_Z,J15_Dist,J16_Valid,J16_X,J16_Y,J16_Z,J16_Dist,J17_Valid,J17_X,J17_Y,J17_Z,J17_Dist,J18_Valid,J18_X,J18_Y,J18_Z,J18_Dist,J19_Valid,J19_X,J19_Y,J19_Z,J19_Dist,J20_Valid,J20_X,J20_Y,J20_Z,J20_Dist,J21_Valid,J21_X,J21_Y,J21_Z,J21_Dist,J22_Valid,J22_X,J22_Y,J22_Z,J22_Dist,J23_Valid,J23_X,J23_Y,J23_Z,J23_Dist,J24_Valid,J24_X,J24_Y,J24_Z,J24_Dist
43,1478632174,17:55:23.846,True,0.13714024424552917,-0.34429389238357544,0.22448314726352692,0.43328791856765747,True,0.12716035544872284,-0.30225035548210144,0.2469220608472824,0.4104820787906647,True,0.11244963109493256,-0.2749319076538086,0.25656700134277344,0.39250361919403076,True,0.09519769251346588,-0.25450217723846436,0.27719464898109436,0.38816338777542114,True,0.0809117779135704,-0.2395986020565033,0.29058218002319336,0.3852170705795288,True,0.13226443529129028,-0.3122992515563965,0.25219547748565674,0.4226432144641876,True,0.13771092891693115,-0.28942957520484924,0.30694761872291565,0.4437911808490753,True,0.1335134357213974,-0.2777520418167114,0.34276166558265686,0.4609312415122986,True,0.12355311214923859,-0.2701397240161896,0.36356431245803833,0.4694889187812805,True,0.1128687709569931,-0.264477014541626,0.38238969445228577,0.4784446954727173,True,0.13149872422218323,-0.3283858001232147,0.25559255480766296,0.4364134669303894,True,0.13889425992965698,-0.3105939030647278,0.31396594643592834,0.4629630744457245,True,0.12919892370700836,-0.30128881335258484,0.3547062873840332,0.4829946756362915,True,0.11618564277887344,-0.2946786880493164,0.3780507445335388,0.49321091175079346,True,0.10418270528316498,-0.28898417949676514,0.39920106530189514,0.5037136077880859,True,0.1302514523267746,-0.3456990122795105,0.26215246319770813,0.4529869556427002,True,0.13159340620040894,-0.33005231618881226,0.3137585520744324,0.4740208685398102,True,0.1203463152050972,-0.3249450922012329,0.3507201671600342,0.4930286109447479,True,0.1057676449418068,-0.31943774223327637,0.3722229301929474,0.50177401304245,True,0.09102373570203781,-0.3127114772796631,0.3904169499874115,0.508428156375885,True,0.12558141350746155,-0.35280075669288635,0.26411160826683044,0.4582509994506836,True,0.12126024067401886,-0.3487717807292938,0.3093486428260803,0.48170775175094604,True,0.11086776852607727,-0.3495752215385437,0.3382256031036377,0.49888983368873596,True,0.09680992364883423,-0.3474005162715912,0.35270556807518005,0.5044407844543457,True,0.08213316649198532,-0.3425215482711792,0.36827149987220764,0.5095986127853394
44,1478779833,17:55:23.878,True,-0.15010087192058563,-0.332520067691803,0.2188577651977539,0.4254392981529236,True,-0.1264936774969101,-0.29629045724868774,0.2436746060848236,0.40393808484077454,True,-0.10179483145475388,-0.28106316924095154,0.2582974135875702,0.3950648605823517,True,-0.08006879687309265,-0.27002736926078796,0.2816789448261261,0.3983325660228729,True,-0.06148578226566315,-0.2592633366584778,0.2936888337135315,0.3965489864349365,True,-0.1369861662387848,-0.3020884394645691,0.2467261105775833,0.4133961796760559,True,-0.14354538917541504,-0.27093586325645447,0.2961573302745819,0.42628708481788635,True,-0.11858084797859192,-0.26404356956481934,0.3238321840763092,0.4343359172344208,True,-0.0950377956032753,-0.26809555292129517,0.32821547985076904,0.43431878089904785,True,-0.0736270621418953,-0.2736920416355133,0.3315131366252899,0.43615275621414185,True,-0.1428229659795761,-0.31701669096946716,0.251202791929245,0.4289531707763672,True,-0.15206000208854675,-0.28985050320625305,0.3044230341911316,0.4469999372959137,True,-0.1187162697315216,-0.2871873080730438,0.3312830626964569,0.45422306656837463,True,-0.09159334003925323,-0.2918224632740021,0.33035337924957275,0.4502033591270447,True,-0.06784248352050781,-0.2971004843711853,0.32470783591270447,0.4453161656856537,True,-0.1485612839460373,-0.3316042423248291,0.25713568925857544,0.445141077041626,True,-0.1511763483285904,-0.3104899525642395,0.30670541524887085,0.4618728458881378,True,-0.11868071556091309,-0.3098221719264984,0.32820722460746765,0.4666849970817566,True,-0.09251902997493744,-0.31105712056159973,0.3238165080547333,0.45844680070877075,True,-0.07134454697370529,-0.31133025884628296,0.31176599860191345,0.4463346302509308,True,-0.14659152925014496,-0.33950039744377136,0.2602745294570923,0.45220836997032166,True,-0.14669914543628693,-0.3318079113960266,0.3052423596382141,0.47412025928497314,True,-0.12258923798799515,-0.3295486867427826,0.32411402463912964,0.4782053530216217,True,-0.10274368524551392,-0.3271844983100891,0.32056623697280884,0.4694344401359558,True,-0.08373840898275375,-0.3215739130973816,0.3111412227153778,0.4552260637283325
44,1478779833,17:55:23.878,True,0.13655053079128265,-0.3463345766067505,0.22203505039215088,0.4334665536880493,True,0.12608155608177185,-0.3047526180744171,0.24544796347618103,0.4111148416996002,True,0.11078272759914398,-0.278102308511734,0.256004273891449,0.3938932716846466,True,0.09321868419647217,-0.2586821913719177,0.2773319482803345,0.3905370533466339,True,0.07862669229507446,-0.2447747141122818,0.2914417088031769,0.3886323571205139,True,0.13149350881576538,-0.3147995173931122,0.25038379430770874,0.4231800138950348,True,0.13743790984153748,-0.2926141917705536,0.3052464723587036,0.4446207880973816,True,0.13075603544712067,-0.2813897728919983,0.3408273160457611,0.4609127938747406,True,0.11798134446144104,-0.27422481775283813,0.36020195484161377,0.4678293466567993,True,0.10470718145370483,-0.2690334916114807,0.37744903564453125,0.47519510984420776,True,0.13086752593517303,-0.330953985452652,0.25356239080429077,0.4369790852069855,True,0.13863465189933777,-0.31387391686439514,0.3119678497314453,0.46374598145484924,True,0.12677013874053955,-0.30500802397727966,0.3522292971611023,0.48287269473075867,True,0.11135759949684143,-0.29861071705818176,0.37412750720977783,0.4914674758911133,True,0.09704380482435226,-0.2930844724178314,0.39383557438850403,0.5004222989082336,True,0.12979258596897125,-0.34825628995895386,0.25970524549484253,0.4534042179584503,True,0.1313229501247406,-0.3333241641521454,0.3115174174308777,0.4747565686702728,True,0.11918896436691284,-0.3285755217075348,0.3482455611228943,0.4933992922306061,True,0.10350534319877625,-0.3230942189693451,0.3689631223678589,0.5012354850769043,True,0.08773576468229294,-0.3163619339466095,0.3862733840942383,0.5069413781166077,True,0.1251256912946701,-0.35538217425346375,0.26158252358436584,0.4586701989173889,True,0.12096463888883591,-0.35197606682777405,0.30688565969467163,0.4823882281780243,True,0.10972309857606888,-0.3526814877986908,0.33544543385505676,0.4989459216594696,True,0.09507587552070618,-0.3502247631549835,0.34928178787231445,0.5036810636520386,True,0.07978793978691101,-0.3450387418270111,0.36414432525634766,0.5079556703567505
45,1478924147,17:55:23.879,True,-0.15128040313720703,-0.33216437697410583,0.21366629004478455,0.42293286323547363,True,-0.12873706221580505,-0.29932481050491333,0.24419556558132172,0.40718549489974976,True,-0.11270933598279953,-0.2843390107154846,0.2681594491004944,0.40676963329315186,True,-0.10159845650196075,-0.27586230635643005,0.29890352487564087,0.41924405097961426,True,-0.08981043100357056,-0.2658807039260864,0.3180566430091858,0.4241679906845093,True,-0.1401231735944748,-0.30403998494148254,0.24491287767887115,0.41479769349098206,True,-0.15185262262821198,-0.27364134788513184,0.29357582330703735,0.42909854650497437,True,-0.1257684826850891,-0.26905521750450134,0.32069069147109985,0.4370937645435333,True,-0.10174477100372314,-0.2725585103034973,0.3213953375816345,0.4335148334503174,True,-0.08015643060207367,-0.2779819071292877,0.31912708282470703,0.43074482679367065,True,-0.14541906118392944,-0.3196057975292206,0.24853862822055817,0.4301930069923401,True,-0.15857289731502533,-0.2936383783817291,0.30089306831359863,0.4493389427661896,True,-0.122603639960289,-0.2906343936920166,0.32407811284065247,0.45224621891975403,True,-0.0961027666926384,-0.2938489019870758,0.3173421323299408,0.44304507970809937,True,-0.07697230577468872,-0.2976575195789337,0.3017423450946808,0.4307820796966553,True,-0.15034928917884827,-0.3327615559101105,0.2519701421260834,0.44364863634109497,True,-0.15569177269935608,-0.31417179107666016,0.3023257255554199,0.4629737436771393,True,-0.11995641142129898,-0.3122745454311371,0.31775709986686707,0.46138325333595276,True,-0.09585289657115936,-0.3109619617462158,0.3066875636577606,0.4471491575241089,True,-0.08272764831781387,-0.3086349070072174,0.2862924337387085,0.4290252923965454,True,-0.14765362441539764,-0.34055575728416443,0.2548101544380188,0.4502311050891876,True,-0.1491180807352066,-0.33486613631248474,0.3000515103340149,0.4737113416194916,True,-0.1215829849243164,-0.3311644196510315,0.31311461329460144,0.47169169783592224,True,-0.10427898913621902,-0.3255581557750702,0.3041055500507355,0.45753949880599976,True,-0.09404301643371582,-0.3162347972393036,0.287081778049469,0.4373379349708557
45,1478924147,17:55:23.879,True,0.13577678799629211,-0.348830908536911,0.21970388293266296,0.4340370297431946,True,0.12464801222085953,-0.30708903074264526,0.2424810230731964,0.41065534949302673,True,0.10887330025434494,-0.2804037630558014,0.25221681594848633,0.39254680275917053,True,0.09054180979728699,-0.26081693172454834,0.2727307379245758,0.38807904720306396,True,0.07531166076660156,-0.24732527136802673,0.28656718134880066,0.38595646619796753,True,0.12991183996200562,-0.31709611415863037,0.2476550191640854,0.4228002429008484,True,0.13427402079105377,-0.2945115864276886,0.3025166392326355,0.4430382549762726,True,0.1273236870765686,-0.2831364870071411,0.33799809217453003,0.45893388986587524,True,0.11457766592502594,-0.2758510410785675,0.35734671354293823,0.46574512124061584,True,0.101859912276268,-0.27053922414779663,0.3749721944332123,0.473467081785202,True,0.1292201578617096,-0.33322614431381226,0.25093191862106323,0.4366970956325531,True,0.13533461093902588,-0.3157194256782532,0.30942219495773315,0.46231621503829956,True,0.12363418936729431,-0.3068024218082428,0.34972038865089417,0.4813704192638397,True,0.10900715738534927,-0.3004164695739746,0.3721541464328766,0.49054184556007385,True,0.09577865898609161,-0.29497501254081726,0.3926292359828949,0.5003414154052734,True,0.1279982477426529,-0.35049813985824585,0.2571888566017151,0.45318716764450073,True,0.12808148562908173,-0.33519014716148376,0.30891379714012146,0.47348180413246155,True,0.11794467270374298,-0.33103057742118835,0.3463127613067627,0.49338090419769287,True,0.1046595498919487,-0.3262830674648285,0.3688117265701294,0.5034246444702148,True,0.09125913679599762,-0.3202839493751526,0.3882562220096588,0.5115202069282532,True,0.12329786270856857,-0.3576216697692871,0.2589898407459259,0.4584445059299469,True,0.11789514124393463,-0.3539000451564789,0.30413687229156494,0.48129382729530334,True,0.10724243521690369,-0.3548789620399475,0.33291345834732056,0.49826836585998535,True,0.09355378895998001,-0.3532269597053528,0.34781017899513245,0.5044735074043274,True,0.07943926006555557,-0.34906697273254395,0.3640885353088379,0.5106063485145569
46,1479058950,17:55:23.941,True,-0.15346631407737732,-0.3340930640697479,0.20963607728481293,0.4232226014137268,True,-0.1328161209821701,-0.3006652593612671,0.2408514767885208,0.4074912965297699,True,-0.11920139938592911,-0.28391677141189575,0.2651384472846985,0.40634480118751526,True,-0.11076662689447403,-0.2736551761627197,0.29618772864341736,0.4181908369064331,True,-0.10085099935531616,-0.26241421699523926,0.31570059061050415,0.4227280616760254,True,-0.14410921931266785,-0.3056448698043823,0.24117495119571686,0.41515251994132996,True,-0.15830639004707336,-0.2754216492176056,0.2892918586730957,0.42966005206108093,True,-0.13004615902900696,-0.27445217967033386,0.31453168392181396,0.4372255504131317,True,-0.10727160423994064,-0.28084516525268555,0.3090220093727112,0.4311331808567047,True,-0.08880898356437683,-0.2887575328350067,0.2991660237312317,0.4251684844493866,True,-0.14996859431266785,-0.3210413157939911,0.24441704154014587,0.4304623007774353,True,-0.16620828211307526,-0.29517829418182373,0.2960607707500458,0.44989708065986633,True,-0.1282799243927002,-0.2950422763824463,0.3161051571369171,0.45103010535240173,True,-0.10451929271221161,-0.3006665110588074,0.303384929895401,0.4397352337837219,True,-0.09135986864566803,-0.3056674599647522,0.282753586769104,0.4262966215610504,True,-0.15550494194030762,-0.3346429467201233,0.24789763987064362,0.44454577565193176,True,-0.16410665214061737,-0.3157906234264374,0.297701358795166,0.4639836251735687,True,-0.126936674118042,-0.3149464726448059,0.30938124656677246,0.4593701660633087,True,-0.10611484944820404,-0.3161243200302124,0.2929404377937317,0.44385701417922974,True,-0.09992266446352005,-0.3161461055278778,0.2693755328655243,0.42719557881355286,True,-0.15328744053840637,-0.3425138592720032,0.25093314051628113,0.45142021775245667,True,-0.15804526209831238,-0.33668947219848633,0.2959301471710205,0.4753027856349945,True,-0.12959471344947815,-0.33157822489738464,0.3062728941440582,0.4696190059185028,True,-0.11449902504682541,-0.32792142033576965,0.29320502281188965,0.4545455873012543,True,-0.11080367118120193,-0.3222637176513672,0.27232810854911804,0.4362269639968872
46,1479058950,17:55:23.941,True,0.1333155781030655,-0.3508821427822113,0.21659424901008606,0.43336403369903564,True,0.12201457470655441,-0.31076478958129883,0.2428012639284134,0.4128132164478302,True,0.10561251640319824,-0.28599482774734497,0.2559601366519928,0.398073673248291,True,0.08771654963493347,-0.2693382203578949,0.2792581021785736,0.3977717459201813,True,0.07278948277235031,-0.2578747868537903,0.29510748386383057,0.39860522747039795,True,0.12819354236125946,-0.320772647857666,0.24676042795181274,0.4245225489139557,True,0.13595792651176453,-0.30062806606292725,0.3019075095653534,0.4472247064113617,True,0.1232171356678009,-0.2908647358417511,0.33624380826950073,0.4613508880138397,True,0.10441725701093674,-0.28519001603126526,0.35053613781929016,0.4638015925884247,True,0.0856247991323471,-0.2815325856208801,0.3621154725551605,0.4666045606136322,True,0.1278771609067917,-0.33709949254989624,0.24927981197834015,0.43832528591156006,True,0.13716238737106323,-0.3221510648727417,0.30772966146469116,0.466146320104599,True,0.1198061853647232,-0.3144814372062683,0.34620431065559387,0.48281416296958923,True,0.09881813824176788,-0.30865272879600525,0.3630426526069641,0.4866533577442169,True,0.07911020517349243,-0.30356669425964355,0.37751898169517517,0.49084794521331787,True,0.1272161602973938,-0.3543184995651245,0.2542691230773926,0.4542888402938843,True,0.12974226474761963,-0.34153327345848083,0.3066138029098511,0.4769591987133026,True,0.11432448029518127,-0.33741188049316406,0.34216728806495667,0.49395880103111267,True,0.09505203366279602,-0.3315913677215576,0.35948577523231506,0.4982145130634308,True,0.07605131715536118,-0.3244435489177704,0.372959166765213,0.5001459717750549,True,0.12254605442285538,-0.36149436235427856,0.2559361457824707,0.4595639407634735,True,0.11920615285634995,-0.3599325120449066,0.3014081120491028,0.4843638837337494,True,0.10550735890865326,-0.36022141575813293,0.32888156175613403,0.499053418636322,True,0.08915045857429504,-0.35658296942710876,0.3403373658657074,0.5009278655052185,True,0.072071373462677,-0.3500443994998932,0.3524642586708069,0.5019526481628418
47,1479395338,17:55:23.942,True,-0.15731658041477203,-0.33588647842407227,0.20455239713191986,0.42356806993484497,True,-0.13737960159778595,-0.3032994568347931,0.23690813779830933,0.40864309668540955,True,-0.12972037494182587,-0.28333181142807007,0.261369526386261,0.406716525554657,True,-0.12792305648326874,-0.26967862248420715,0.29220566153526306,0.4177020788192749,True,-0.12251493334770203,-0.2556937336921692,0.311714768409729,0.4213730990886688,True,-0.14882168173789978,-0.30795818567276,0.23669564723968506,0.4159458577632904,True,-0.16468453407287598,-0.2777126133441925,0.2843792140483856,0.4302520453929901,True,-0.1336008608341217,-0.2855600416660309,0.3045993447303772,0.43837711215019226,True,-0.11715403944253922,-0.29390430450439453,0.28879475593566895,0.4283774495124817,True,-0.11038248240947723,-0.30051594972610474,0.2685205042362213,0.41784852743148804,True,-0.15634781122207642,-0.322691410779953,0.23904535174369812,0.43094903230667114,True,-0.17545165121555328,-0.2965092062950134,0.2897960841655731,0.4502030313014984,True,-0.13580703735351562,-0.30398544669151306,0.30438268184661865,0.45110923051834106,True,-0.11969023197889328,-0.31246259808540344,0.2837335467338562,0.4387064576148987,True,-0.11903824657201767,-0.31599071621894836,0.25901591777801514,0.4255695939064026,True,-0.1637619137763977,-0.3365236520767212,0.24232088029384613,0.44585373997688293,True,-0.175851970911026,-0.31724005937576294,0.29122671484947205,0.4651646912097931,True,-0.13823309540748596,-0.3219127058982849,0.3002670407295227,0.4614070653915405,True,-0.12366867065429688,-0.3291751742362976,0.2792820334434509,0.4490531086921692,True,-0.1277378797531128,-0.33188551664352417,0.2554126977920532,0.43783628940582275,True,-0.1627931296825409,-0.34461942315101624,0.24541962146759033,0.45331549644470215,True,-0.17198503017425537,-0.3386732041835785,0.2897077798843384,0.4777122735977173,True,-0.14160582423210144,-0.33703649044036865,0.2938253581523895,0.4690193235874176,True,-0.13291895389556885,-0.340146005153656,0.2757452428340912,0.4576048254966736,True,-0.1416722536087036,-0.3400825560092926,0.255623459815979,0.4484088718891144
47,1479395338,17:55:23.942,True,0.13002321124076843,-0.35256391763687134,0.21358267962932587,0.43223246932029724,True,0.11901472508907318,-0.3133511543273926,0.24172015488147736,0.413257896900177,True,0.10274358838796616,-0.2897569537162781,0.2570267915725708,0.4007219970226288,True,0.08548777550458908,-0.2747873365879059,0.2818995416164398,0.4028443694114685,True,0.0709967315196991,-0.26450589299201965,0.29892104864120483,0.4054105281829834,True,0.1256089210510254,-0.323339581489563,0.2449355125427246,0.424640417098999,True,0.13547299802303314,-0.30447426438331604,0.3000031113624573,0.4483964443206787,True,0.1140129417181015,-0.2952810525894165,0.32986247539520264,0.4571641981601715,True,0.09021233022212982,-0.2914330065250397,0.3328002393245697,0.45147255063056946,True,0.0679151639342308,-0.2899046242237091,0.33174413442611694,0.4457705020904541,True,0.12519824504852295,-0.3397634029388428,0.24706067144870758,0.4383522868156433,True,0.13624289631843567,-0.3261552155017853,0.30528783798217773,0.4670546054840088,True,0.1104206070303917,-0.31799107789993286,0.338558167219162,0.47742295265197754,True,0.08392903953790665,-0.3120024800300598,0.3430677354335785,0.47125905752182007,True,0.05970209091901779,-0.3068520426750183,0.3462866246700287,0.46651574969291687,True,0.12452440708875656,-0.35676172375679016,0.2512727975845337,0.4537877142429352,True,0.12832003831863403,-0.34531599283218384,0.303850382566452,0.47752928733825684,True,0.10529670119285583,-0.3390549123287201,0.3346637785434723,0.4878990352153778,True,0.08082576841115952,-0.3308728337287903,0.3409458100795746,0.4819270670413971,True,0.05842103809118271,-0.3219408094882965,0.3443949520587921,0.4750439524650574,True,0.11970686912536621,-0.36385875940322876,0.25285592675209045,0.4589760899543762,True,0.11723313480615616,-0.3633185029029846,0.29840677976608276,0.48455187678337097,True,0.0991826057434082,-0.3612757623195648,0.3231562376022339,0.4947598874568939,True,0.08093433082103729,-0.35457876324653625,0.3290019929409027,0.4904271364212036,True,0.06240785866975784,-0.3456233739852905,0.33662301301956177,0.4864825904369354
48,1479535701,17:55:23.952,True,-0.15984848141670227,-0.340582013130188,0.1985776573419571,0.42541828751564026,True,-0.1430550217628479,-0.30623334646224976,0.2307957410812378,0.4092801809310913,True,-0.1346525251865387,-0.2860093414783478,0.25479820370674133,0.4060230851173401,True,-0.13206732273101807,-0.2721347510814667,0.2854790985584259,0.4159295856952667,True,-0.12622515857219696,-0.2583412230014801,0.30499929189682007,0.41916292905807495,True,-0.154179647564888,-0.31160321831703186,0.23035979270935059,0.4170534312725067,True,-0.17348799109458923,-0.2815597653388977,0.2769431173801422,0.43136003613471985,True,-0.1423027068376541,-0.288351833820343,0.29738759994506836,0.4379911422729492,True,-0.12702058255672455,-0.29638439416885376,0.28030428290367126,0.42725688219070435,True,-0.1217871829867363,-0.30272701382637024,0.25949567556381226,0.416909784078598,True,-0.16114909946918488,-0.3265947103500366,0.23261332511901855,0.4321366548538208,True,-0.18381011486053467,-0.30067163705825806,0.28211769461631775,0.45141997933387756,True,-0.14471541345119476,-0.3064205050468445,0.29881834983825684,0.45180583000183105,True,-0.12891265749931335,-0.31441977620124817,0.2777402400970459,0.4388825595378876,True,-0.12882421910762787,-0.3177928924560547,0.25299254059791565,0.4261375963687897,True,-0.1682029664516449,-0.34090718626976013,0.23597422242164612,0.44743022322654724,True,-0.18350881338119507,-0.32137930393218994,0.2838720381259918,0.46641555428504944,True,-0.14625325798988342,-0.32447612285614014,0.2948799431324005,0.4622001051902771,True,-0.13192519545555115,-0.3311026394367218,0.27352502942085266,0.44927626848220825,True,-0.13711099326610565,-0.3334629237651825,0.24983566999435425,0.4386511445045471,True,-0.16709332168102264,-0.3489134907722473,0.23925302922725677,0.4548656940460205,True,-0.17877072095870972,-0.3426693081855774,0.28291013836860657,0.47897741198539734,True,-0.14848056435585022,-0.3402261435985565,0.28727686405181885,0.469391405582428,True,-0.1402917206287384,-0.34376710653305054,0.26904430985450745,0.4585220217704773,True,-0.15108536183834076,-0.34429022669792175,0.24994628131389618,0.4514816403388977
48,1479535701,17:55:23.952,True,0.12638600170612335,-0.35613954067230225,0.20974066853523254,0.43220359086990356,True,0.11502480506896973,-0.32057857513427734,0.24274252355098724,0.41824066638946533,True,0.09801966696977615,-0.30091825127601624,0.2622368037700653,0.4110082685947418,True,0.08153582364320755,-0.2911236882209778,0.29003703594207764,0.41895416378974915,True,0.06758337467908859,-0.28441253304481506,0.30916085839271545,0.42548611760139465,True,0.12277814745903015,-0.3301185965538025,0.24413657188415527,0.4285503923892975,True,0.13674971461296082,-0.31493720412254333,0.2992156147956848,0.45542940497398376,True,0.11351186782121658,-0.30894309282302856,0.32855331897735596,0.4650570750236511,True,0.08935114741325378,-0.30645984411239624,0.32851964235305786,0.4580681324005127,True,0.06749295443296432,-0.30600547790527344,0.323762983083725,0.45057418942451477,True,0.12311787158250809,-0.3467312157154083,0.24491558969020844,0.44200021028518677,True,0.13816286623477936,-0.33694949746131897,0.30268681049346924,0.473543256521225,True,0.1106308177113533,-0.33158549666404724,0.33514559268951416,0.48426303267478943,True,0.08363288640975952,-0.3264063000679016,0.3366590738296509,0.47631382942199707,True,0.059194568544626236,-0.32169491052627563,0.33456069231033325,0.46789151430130005,True,0.12339898943901062,-0.36340802907943726,0.24724604189395905,0.4565340280532837,True,0.13043183088302612,-0.35608434677124023,0.3002244532108307,0.48367682099342346,True,0.10557775944471359,-0.3517751395702362,0.3299304246902466,0.4937068819999695,True,0.08044225722551346,-0.34377768635749817,0.3330099880695343,0.4853346347808838,True,0.057991594076156616,-0.3345683515071869,0.33081790804862976,0.47406700253486633,True,0.11879363656044006,-0.37069857120513916,0.2485578954219818,0.46185538172721863,True,0.1192680150270462,-0.3738083243370056,0.2940705120563507,0.4903416931629181,True,0.10019060969352722,-0.37217554450035095,0.3180687427520752,0.49972042441368103,True,0.0817684680223465,-0.3642985224723816,0.3213243782520294,0.49259400367736816,True,0.06318148970603943,-0.3528222143650055,0.3234049081802368,0.482769250869751
49,1479672641,17:55:24.061,True,-0.16114887595176697,-0.3449009656906128,0.19288456439971924,0.4267670214176178,True,-0.15194669365882874,-0.30708301067352295,0.22400014102458954,0.4093455970287323,True,-0.14193452894687653,-0.2862420082092285,0.24682867527008057,0.4037379324436188,True,-0.13730524480342865,-0.27047252655029297,0.27633118629455566,0.4103255569934845,True,-0.1301381140947342,-0.25564947724342346,0.29461610317230225,0.41120705008506775,True,-0.16211111843585968,-0.3140990138053894,0.22327610850334167,0.4180794358253479,True,-0.1889655739068985,-0.28543633222579956,0.2670532763004303,0.4341650903224945,True,-0.15896843373775482,-0.28831860423088074,0.29004228115081787,0.4387745261192322,True,-0.144232377409935,-0.2957096993923187,0.2722061574459076,0.42701688408851624,True,-0.13741189241409302,-0.3027014434337616,0.25207629799842834,0.41719621419906616,True,-0.16746209561824799,-0.3296884298324585,0.22552619874477386,0.4331282377243042,True,-0.19774198532104492,-0.305385023355484,0.27191224694252014,0.4542005956172943,True,-0.16023187339305878,-0.3064344823360443,0.29270288348197937,0.4530467092990875,True,-0.14425913989543915,-0.31335991621017456,0.2713741958141327,0.4389180839061737,True,-0.14210519194602966,-0.31760114431381226,0.24685470759868622,0.42661648988723755,True,-0.1733027845621109,-0.3450370132923126,0.22922559082508087,0.44903093576431274,True,-0.195486918091774,-0.325882226228714,0.27451103925704956,0.46879705786705017,True,-0.15947097539901733,-0.32465335726737976,0.2893461585044861,0.46319758892059326,True,-0.14494292438030243,-0.33026817440986633,0.26783695816993713,0.44924622774124146,True,-0.15202952921390533,-0.33300042152404785,0.2446860671043396,0.4403107166290283,True,-0.1717214733362198,-0.3527805507183075,0.23291605710983276,0.456280916929245,True,-0.18849822878837585,-0.3465621769428253,0.2748822867870331,0.48082971572875977,True,-0.1590179055929184,-0.34119558334350586,0.2815636694431305,0.4700842499732971,True,-0.1510905772447586,-0.3459618389606476,0.26349541544914246,0.46037784218788147,True,-0.16447651386260986,-0.3484590947628021,0.24628810584545135,0.4573117792606354
49,1479672641,17:55:24.061,True,0.12354081124067307,-0.3584887981414795,0.20494325459003448,0.431020051240921,True,0.11236888915300369,-0.33260688185691833,0.24640552699565887,0.4289169907569885,True,0.09554630517959595,-0.3224470019340515,0.27228036522865295,0.43270978331565857,True,0.08208155632019043,-0.3235591948032379,0.30323144793510437,0.45097365975379944,True,0.07019127905368805,-0.32448610663414,0.3247533440589905,0.46441662311553955,True,0.12182940542697906,-0.3402818441390991,0.2443743646144867,0.4362945854663849,True,0.1429135501384735,-0.33215877413749695,0.2984431982040405,0.46885186433792114,True,0.11767911911010742,-0.3331117033958435,0.3267088234424591,0.48119691014289856,True,0.09488603472709656,-0.33207517862319946,0.31838366389274597,0.46972912549972534,True,0.07799603790044785,-0.33187413215637207,0.3037104606628418,0.45657843351364136,True,0.12376399338245392,-0.356752872467041,0.2420300990343094,0.4485183656215668,True,0.14602023363113403,-0.3542613387107849,0.29780200123786926,0.4852927327156067,True,0.11749164015054703,-0.35624080896377563,0.3297794759273529,0.4994660019874573,True,0.09052087366580963,-0.35184839367866516,0.3264196515083313,0.4884067177772522,True,0.06959038972854614,-0.34579572081565857,0.3142084777355194,0.47238168120384216,True,0.1258101463317871,-0.37214434146881104,0.24067537486553192,0.4606997072696686,True,0.13914744555950165,-0.3732617199420929,0.2929312586784363,0.4944643974304199,True,0.11340483278036118,-0.3749619126319885,0.32214030623435974,0.5071799159049988,True,0.08794896304607391,-0.3673989772796631,0.32233285903930664,0.49660393595695496,True,0.06773534417152405,-0.3569360375404358,0.313638836145401,0.479959100484848,True,0.121836818754673,-0.3798907697200775,0.24121224880218506,0.4662022590637207,True,0.12832161784172058,-0.39052751660346985,0.285099595785141,0.5002598762512207,True,0.1094946339726448,-0.3923286497592926,0.3092828691005707,0.5114359855651855,True,0.09176512062549591,-0.3824642598628998,0.30866631865501404,0.49997463822364807,True,0.07650571316480637,-0.3676479756832123,0.30326828360557556,0.4826901853084564
